
USDRUB_TOM1W,D,20150515,0.143,0.1444,0.1424,0.1424,26000000
USDRUB_TOM1Y,D,20150515,,,,,
USDRUB_TOM2M,D,20150515,,,,,
USDRUB_TOM2W,D,20150515,,,,,
USDRUB_TOM3M,D,20150515,1.583,1.583,1.583,1.583,5000000
USDRUB_TOM6M,D,20150515,2.9533,2.9544,2.9533,2.9544,3000000
USDRUB_TOM9M,D,20150515,,,,,
BYRRUB_TOD,D,20150518,35.1,35.1,34.66,34.66,450000000
BYRRUB_TOM,D,20150518,,,,,
CNY000000TOD,D,20150518,7.955,7.955,7.8949,7.939,5850000
CNYRUBTODTOM,D,20150518,0.0026,0.00273,0.0026,0.002631,8200000
CNYRUB_TOM,D,20150518,7.9,8.1994,7.8939,7.9021,114338000
CNYRUB_TOM1D,D,20150518,0.0025,0.0025,0.0025,0.0025,24500000
EUR000TODTOM,D,20150518,0.0205,0.021,0.0205,0.021,2829000000
EURRUB_TOM1D,D,20150518,0.0217,0.0217,0.0211,0.0211,1100000
EURRUB_TOM1M,D,20150518,0.6325,0.6325,0.6325,0.6325,5000000
EURRUB_TOM1W,D,20150518,0.144,0.1447,0.144,0.1447,12800000
EURRUB_TOM2M,D,20150518,,,,,
EURRUB_TOM2W,D,20150518,,,,,
EURRUB_TOM3M,D,20150518,,,,,
EURUSD000TOD,D,20150518,1.14215,1.14245,1.13755,1.1405,9616000
EURUSD000TOM,D,20150518,1.1418,1.142,1.1302,1.13145,27837000
EURUSDTODTOM,D,20150518,0.000005,0.000015,0.000005,0.000015,232000000
EUR_RUB__TOD,D,20150518,56.341,56.426,55.75,56.03,277796000
EUR_RUB__TOM,D,20150518,56.399,56.448,55.448,55.604,266239000
GBPRUB_TOD,D,20150518,78.89,78.89,78.89,78.89,2000
GBPRUB_TOM,D,20150518,77,77.285,76.85,76.85,215000
HKDRUB_TOM,D,20150518,6.3725,6.3725,6.3725,6.3725,1000
KZT000000TOM,D,20150518,,,,,
UAH000000TOM,D,20150518,,,,,
USD000000TOD,D,20150518,49.216,49.45,48.933,49.124,1387656000
USD000TODTOM,D,20150518,0.0175,0.0183,0.0175,0.018,12335000000
USD000UTSTOM,D,20150518,49.159,49.461,48.95,49.147,3208078000
USDRUB_SPT,D,20150518,49.025,49.25,48.997,49.14,801000
USDRUB_TOM1D,D,20150518,,,,,
USDRUB_TOM1M,D,20150518,0.5425,0.5425,0.5295,0.5295,15200000
USDRUB_TOM1W,D,20150518,0.1227,0.1227,0.1227,0.1227,200000
USDRUB_TOM1Y,D,20150518,5.25,5.25,5.23,5.23,2000000
USDRUB_TOM2M,D,20150518,1.07,1.07,1.0472,1.0472,5200000
USDRUB_TOM2W,D,20150518,0.2445,0.2445,0.2445,0.2445,200000
USDRUB_TOM3M,D,20150518,1.555,1.555,1.555,1.555,100000
USDRUB_TOM6M,D,20150518,,,,,
USDRUB_TOM9M,D,20150518,4.08,4.08,4.06,4.06,2000000
BYRRUB_TOD,D,20150519,34.9,34.98,34.9,34.98,4000000
BYRRUB_TOM,D,20150519,,,,,
CNY000000TOD,D,20150519,7.928,7.952,7.9,7.952,5469000
CNYRUBTODTOM,D,20150519,0.002601,0.002716,0.002601,0.00261,13600000
CNYRUB_TOM,D,20150519,7.9249,8,7.8971,7.9862,119372000
CNYRUB_TOM1D,D,20150519,0.0026,0.0026,0.0026,0.0026,20500000
EUR000TODTOM,D,20150519,0.0203,0.0206,0.0201,0.0204,2442600000
EURRUB_TOM1D,D,20150519,0.0208,0.0208,0.0208,0.0208,1900000
EURRUB_TOM1M,D,20150519,,,,,
EURRUB_TOM1W,D,20150519,0.1459,0.1459,0.144,0.1445,9200000
EURRUB_TOM2M,D,20150519,,,,,
EURRUB_TOM2W,D,20150519,,,,,
EURRUB_TOM3M,D,20150519,,,,,
EURRUB_TOM6M,D,20150519,,,,,
EURUSD000TOD,D,20150519,1.12725,1.12725,1.11705,1.11845,12364000
EURUSD000TOM,D,20150519,1.1269,1.1269,1.1126,1.1147,41283000
EURUSDTODTOM,D,20150519,0.000008,0.000015,0.000008,0.000015,355400000
EUR_RUB__TOD,D,20150519,55.704,55.727,54.9,55.27,278356000
EUR_RUB__TOM,D,20150519,55.563,55.799,54.913,55.2,295379000
GBPRUB_TOD,D,20150519,77.5,78.5,77,77,12000
GBPRUB_TOM,D,20150519,76.75,76.95,76.48,76.84,297000
HKDRUB_TOM,D,20150519,6.371,6.371,6.371,6.371,500000
KZT000000TOM,D,20150519,,,,,
UAH000000TOM,D,20150519,22.63,22.63,22.63,22.63,434000
USD000000TOD,D,20150519,49.233,49.682,48.904,49.448,1339819000
USD000TODTOM,D,20150519,0.0181,0.0182,0.0176,0.0182,12285600000
USD000UTSTOM,D,20150519,49.286,49.7,48.922,49.57,4682448000
USDRUB_SPT,D,20150519,49.563,49.563,49.555,49.555,300000
USDRUB_TOM1D,D,20150519,0.018,0.018,0.0179,0.0179,300000
USDRUB_TOM1M,D,20150519,0.5693,0.5713,0.5685,0.5713,10500000
USDRUB_TOM1W,D,20150519,0.1249,0.125,0.1249,0.125,8500000
USDRUB_TOM1Y,D,20150519,,,,,
USDRUB_TOM2M,D,20150519,1.0446,1.0446,1.0446,1.0446,5000000
USDRUB_TOM2W,D,20150519,0.25,0.25,0.2442,0.2442,1000000
USDRUB_TOM3M,D,20150519,1.5404,1.5404,1.5404,1.5404,5000000
USDRUB_TOM6M,D,20150519,,,,,
USDRUB_TOM9M,D,20150519,,,,,
BYRRUB_TOD,D,20150520,35.05,35.05,34.85,34.85,128000000
BYRRUB_TOM,D,20150520,34.8,34.8,34.8,34.8,17000000
CNY000000TOD,D,20150520,8.01,8.035,7.9949,8.035,7943000
CNYRUBTODTOM,D,20150520,0.0026,0.002868,0.0026,0.00275,13500000
CNYRUB_TOM,D,20150520,8.0125,8.0816,7.9904,8.0205,118301000
CNYRUB_TOM1D,D,20150520,0.0026,0.0026,0.00255,0.00255,20500000
EUR000TODTOM,D,20150520,0.02,0.0202,0.0178,0.0178,2422100000
EURRUB_TOM1D,D,20150520,0.0203,0.0203,0.0201,0.0201,2200000
EURRUB_TOM1M,D,20150520,,,,,
EURRUB_TOM1W,D,20150520,0.1387,0.1387,0.1369,0.1369,16200000
EURRUB_TOM2M,D,20150520,1.1902,1.2,1.1902,1.2,5200000
EURRUB_TOM2W,D,20150520,0.2788,0.2788,0.2788,0.2788,5000000
EURRUB_TOM3M,D,20150520,,,,,
EURRUB_TOM6M,D,20150520,3.345,3.345,3.345,3.345,2700000
EURUSD000TOD,D,20150520,1.10855,1.1125,1.1084,1.11025,7801000
EURUSD000TOM,D,20150520,1.10865,1.11425,1.1075,1.1096,48164000
EURUSDTODTOM,D,20150520,0.000008,0.000009,-0.000003,0,122000000
EUR_RUB__TOD,D,20150520,55.149,55.741,54.9,55.465,241651000
EUR_RUB__TOM,D,20150520,55,55.822,54.92,55.15,279671000
GBPRUB_TOD,D,20150520,77.5,77.5,77.5,77.5,6000
GBPRUB_TOM,D,20150520,77.015,77.85,76.87,77.37,256000
HKDRUB_TOM,D,20150520,6.419,6.44,6.419,6.44,1500000
KZT000000TOM,D,20150520,,,,,
UAH000000TOM,D,20150520,22.054,22.054,22.054,22.054,360000
USD000000TOD,D,20150520,49.514,50.179,49.514,49.99,1497094000
USD000TODTOM,D,20150520,0.018,0.018,0.016,0.0161,12792500000
USD000UTSTOM,D,20150520,49.649,50.2,49.576,49.701,3842907000
USDRUB_SPT,D,20150520,50.065,50.065,50.065,50.065,150000
USDRUB_TOM1D,D,20150520,0.0175,0.0175,0.0175,0.0175,100000
USDRUB_TOM1M,D,20150520,0.5572,0.5657,0.5572,0.5657,5400000
USDRUB_TOM1W,D,20150520,0.1235,0.1235,0.1228,0.1228,12000000
USDRUB_TOM1Y,D,20150520,,,,,
USDRUB_TOM2M,D,20150520,1.0574,1.06,1.0574,1.06,15000000
USDRUB_TOM2W,D,20150520,0.2495,0.2495,0.2495,0.2495,100000
USDRUB_TOM3M,D,20150520,1.57,1.5726,1.57,1.5726,10000000
USDRUB_TOM6M,D,20150520,2.9533,2.9533,2.9533,2.9533,2000000
USDRUB_TOM9M,D,20150520,,,,,
BYRRUB_TOD,D,20150521,35.35,35.35,35.05,35.05,46000000
BYRRUB_TOM,D,20150521,34.7,34.7,34.7,34.7,40000000
CNY000000TOD,D,20150521,8.0635,8.0697,8.0346,8.04,2463000
CNYRUBTODTOM,D,20150521,0.0025,0.002625,0.0025,0.002501,13200000
CNYRUB_TOM,D,20150521,8.0433,8.1459,7.9938,8.0461,115276000
CNYRUB_TOM1D,D,20150521,0.00688,0.00688,0.00688,0.00688,19500000
EUR000TODTOM,D,20150521,0.02,0.02,0.0184,0.0187,2481300000
EURRUB_TOM1D,D,20150521,,,,,
EURRUB_TOM1M,D,20150521,,,,,
EURRUB_TOM1W,D,20150521,,,,,
EURRUB_TOM2M,D,20150521,,,,,
EURRUB_TOM2W,D,20150521,0.27,0.2748,0.27,0.2748,10000000
EURRUB_TOM3M,D,20150521,1.8031,1.8031,1.8031,1.8031,5000000
EURRUB_TOM6M,D,20150521,3.32,3.32,3.2088,3.2189,15000000
EURUSD000TOD,D,20150521,1.1105,1.1177,1.1105,1.1147,1626000
EURUSD000TOM,D,20150521,1.1106,1.1177,1.11055,1.1112,45403000
EURUSDTODTOM,D,20150521,0.00001,0.00001,0.000003,0.00001,177600000
EUR_RUB__TOD,D,20150521,55.695,55.695,55.184,55.279,572661000
EUR_RUB__TOM,D,20150521,55.526,55.695,55.198,55.576,311672000
GBPRUB_TOD,D,20150521,78.98,78.98,78.98,78.98,1000
GBPRUB_TOM,D,20150521,77.715,78.3,77.65,78.195,257000
HKDRUB_TOD,D,20150521,,,,,
HKDRUB_TOM,D,20150521,6.47,6.47,6.465,6.465,38000
KZT000000TOM,D,20150521,,,,,
UAH000000TOM,D,20150521,23.571,23.571,23.571,23.571,90000
USD000000TOD,D,20150521,49.972,50.054,49.48,49.86,1063155000
USD000TODTOM,D,20150521,0.0172,0.0181,0.0165,0.018,13489300000
USD000UTSTOM,D,20150521,50.024,50.15,49.498,49.99,3442224000
USDRUB_SPT,D,20150521,49.9,49.938,49.65,49.73,365000
USDRUB_TOM1D,D,20150521,,,,,
USDRUB_TOM1M,D,20150521,0.528,0.5344,0.5266,0.5266,15000000
USDRUB_TOM1W,D,20150521,0.1201,0.122,0.1195,0.1211,45600000
USDRUB_TOM1Y,D,20150521,5.25,5.25,5.25,5.25,1000000
USDRUB_TOM2M,D,20150521,1.0525,1.0525,1.05,1.05,400000
USDRUB_TOM2W,D,20150521,0.24,0.2419,0.24,0.2419,15000000
USDRUB_TOM3M,D,20150521,1.585,1.585,1.585,1.585,100000
USDRUB_TOM6M,D,20150521,2.895,2.895,2.895,2.895,100000
USDRUB_TOM9M,D,20150521,4.05,4.05,4,4,2000000
BYRRUB_TOD,D,20150522,35.05,35.05,34.6,34.795,1307000000
BYRRUB_TOM,D,20150522,,,,,
CNY000000TOD,D,20150522,8.03,8.0605,8.0023,8.0605,12752000
CNYRUBTODTOM,D,20150522,0.007,0.00771,0.006775,0.006775,8600000
CNYRUB_TOM,D,20150522,8.03,8.079,8.0107,8.0555,113816000
CNYRUB_TOM1D,D,20150522,0.0024,0.0024,0.0024,0.0024,18500000
EUR000TODTOM,D,20150522,0.053,0.0589,0.053,0.053,2415100000
EURRUB_TOM1D,D,20150522,0.0205,0.0205,0.0205,0.0205,300000
EURRUB_TOM1M,D,20150522,,,,,
EURRUB_TOM1W,D,20150522,,,,,
EURRUB_TOM2M,D,20150522,,,,,
EURRUB_TOM2W,D,20150522,0.2761,0.2761,0.2761,0.2761,5000000
EURRUB_TOM3M,D,20150522,,,,,
EURRUB_TOM6M,D,20150522,3.2741,3.2741,3.2741,3.2741,2000000
EURUSD000TOD,D,20150522,1.1152,1.11945,1.11505,1.11675,10532000
EURUSD000TOM,D,20150522,1.1154,1.1205,1.10035,1.101,29733000
EURUSDTODTOM,D,20150522,0.00001,0.00004,-0.000005,0.000012,288400000
EUR_RUB__TOD,D,20150522,55.651,55.918,55.329,55.81,182456000
EUR_RUB__TOM,D,20150522,55.44,55.978,54.96,55.061,262974000
GBPRUB_TOD,D,20150522,78.999,79,78.5,78.5,3000
GBPRUB_TOM,D,20150522,79.75,79.75,77.25,77.25,261000
HKDRUB_TOM,D,20150522,,,,,
KZT000000TOM,D,20150522,,,,,
UAH000000TOM,D,20150522,24.059,24.059,24.059,24.059,470000
USD000000TOD,D,20150522,49.85,50.06,49.59,49.95,1481618000
USD000TODTOM,D,20150522,0.068,0.072,0.0657,0.072,14559600000
USD000UTSTOM,D,20150522,50,50.132,49.665,50.028,3446358000
USDRUB_SPT,D,20150522,49.741,49.745,49.741,49.745,300000
USDRUB_TOM1D,D,20150522,0.0136,0.0136,0.0136,0.0136,200000
USDRUB_TOM1M,D,20150522,0.5245,0.5245,0.5245,0.5245,8800000
USDRUB_TOM1W,D,20150522,0.1219,0.1222,0.1219,0.1222,10000000
USDRUB_TOM1Y,D,20150522,,,,,
USDRUB_TOM2M,D,20150522,,,,,
USDRUB_TOM2W,D,20150522,0.2488,0.2488,0.2488,0.2488,100000
USDRUB_TOM3M,D,20150522,,,,,
USDRUB_TOM6M,D,20150522,,,,,
USDRUB_TOM9M,D,20150522,,,,,
BYRRUB_TOD,D,20150525,34.9,34.9,34.9,34.9,3000000
BYRRUB_TOM,D,20150525,,,,,
CNY000000TOD,D,20150525,8.19,8.19,8.03,8.04,4384000
CNYRUBTODTOM,D,20150525,0.00235,0.0024,0.00229,0.0024,19300000
CNYRUB_TOM,D,20150525,8.0345,8.0672,8.0238,8.06,113533000
CNYRUB_TOM1D,D,20150525,0.00235,0.00235,0.0023,0.0023,18500000
EUR000TODTOM,D,20150525,0.0194,0.0204,0.019,0.0203,2525700000
EURRUB_TOM1D,D,20150525,0.0203,0.0203,0.0203,0.0203,2000000
EURRUB_TOM1M,D,20150525,,,,,
EURRUB_TOM1W,D,20150525,0.1387,0.14,0.1374,0.14,18100000
EURRUB_TOM2M,D,20150525,1.1753,1.1753,1.1753,1.1753,100000
EURRUB_TOM2W,D,20150525,,,,,
EURRUB_TOM3M,D,20150525,,,,,
EURRUB_TOM6M,D,20150525,,,,,
EURUSD000TOM,D,20150525,1.1007,1.1007,1.0962,1.098,19384000
EUR_RUB__TOD,D,20150525,54.9,54.95,51.639,54.89,250813000
EUR_RUB__TOM,D,20150525,54.915,55.075,54.66,54.86,280133000
GBPRUB_TOM,D,20150525,77.19,77.5,77.165,77.31,364000
HKDRUB_TOM,D,20150525,,,,,
KZT000000TOM,D,20150525,,,,,
UAH000000TOM,D,20150525,23.996,23.996,23.996,23.996,850000
USD000UTSTOM,D,20150525,49.895,50.15,49.76,49.965,2355964000
USDRUB_SPT,D,20150525,,,,,
USDRUB_TOM1D,D,20150525,0.016,0.016,0.016,0.016,25000000
USDRUB_TOM1M,D,20150525,0.522,0.522,0.522,0.522,100000
USDRUB_TOM1W,D,20150525,0.1219,0.1219,0.1219,0.1219,5000000
USDRUB_TOM1Y,D,20150525,,,,,
USDRUB_TOM2M,D,20150525,,,,,
USDRUB_TOM2W,D,20150525,,,,,
USDRUB_TOM3M,D,20150525,1.5364,1.5364,1.5364,1.5364,5000000
USDRUB_TOM6M,D,20150525,,,,,
USDRUB_TOM9M,D,20150525,,,,,
BYRRUB_TOD,D,20150526,35.04,35.04,35.04,35.04,6000000
BYRRUB_TOM,D,20150526,,,,,
CNY000000TOD,D,20150526,8.1176,8.1176,8.092,8.1076,13246000
CNYRUBTODTOM,D,20150526,0.00215,0.00268,0.00215,0.00266,13100000
CNYRUB_TOM,D,20150526,8.1016,8.1993,8.0899,8.1993,114082000
CNYRUB_TOM1D,D,20150526,0.0023,0.0023,0.0022,0.0022,17500000
EUR000TODTOM,D,20150526,0.0192,0.0203,0.0192,0.0203,2271800000
EURRUB_TOM1D,D,20150526,0.0204,0.0204,0.0203,0.0203,2500000
EURRUB_TOM1M,D,20150526,,,,,
EURRUB_TOM1W,D,20150526,0.1402,0.1417,0.1387,0.1417,38700000
EURRUB_TOM2M,D,20150526,,,,,
EURRUB_TOM2W,D,20150526,0.2768,0.2768,0.2768,0.2768,5000000
EURRUB_TOM3M,D,20150526,1.7297,1.7297,1.7208,1.7208,5200000
EURRUB_TOM6M,D,20150526,3.22,3.22,3.19,3.19,5200000
EURUSD000TOD,D,20150526,1.08915,1.09315,1.08875,1.09315,3374000
EURUSD000TOM,D,20150526,1.08925,1.09305,1.08665,1.08805,27075000
EURUSDTODTOM,D,20150526,0.000005,0.000014,0.000005,0.000008,321900000
EUR_RUB__TOD,D,20150526,54.888,55.078,54.73,55.03,278632000
EUR_RUB__TOM,D,20150526,54.715,55.498,54.647,55.425,275189000
GBPRUB_TOD,D,20150526,80,80,77.6,77.6,34000
GBPRUB_TOM,D,20150526,77.5,78.55,77.495,78.55,466000
HKDRUB_TOM,D,20150526,6.58,6.58,6.58,6.58,2000
KZT000000TOM,D,20150526,,,,,
USD000000TOD,D,20150526,50.25,50.662,50.191,50.5,1669555000
USD000TODTOM,D,20150526,0.0182,0.0183,0.0172,0.0183,12548700000
USD000UTSTOM,D,20150526,50.301,50.989,50.215,50.96,4371632000
USDRUB_SPT,D,20150526,50.245,50.613,50.245,50.613,1249000
USDRUB_TOM1D,D,20150526,0.0182,0.0182,0.0182,0.0182,600000
USDRUB_TOM1M,D,20150526,0.5703,0.5703,0.5565,0.5567,600000
USDRUB_TOM1W,D,20150526,0.1238,0.1275,0.1238,0.1265,37900000
USDRUB_TOM1Y,D,20150526,5.04,5.045,5.04,5.045,1700000
USDRUB_TOM2M,D,20150526,,,,,
USDRUB_TOM2W,D,20150526,0.2508,0.2508,0.2508,0.2508,300000
USDRUB_TOM3M,D,20150526,1.5454,1.5454,1.545,1.545,10000000
USDRUB_TOM6M,D,20150526,,,,,
USDRUB_TOM9M,D,20150526,3.93,3.93,3.93,3.93,1000000
BYRRUB_TOD,D,20150527,34.85,35.1,34.85,35,404000000
BYRRUB_TOM,D,20150527,,,,,
CNY000000TOD,D,20150527,8.18,8.2515,8.175,8.2515,4003000
CNYRUBTODTOM,D,20150527,0.002478,0.00265,0.002478,0.00265,10200000
CNYRUB_TOM,D,20150527,8.201,8.3859,8.1729,8.346,114069000
CNYRUB_TOM1D,D,20150527,0.0024,0.0024,0.0024,0.0024,18500000
EUR000TODTOM,D,20150527,0.0199,0.0204,0.0196,0.0201,2528100000
EURRUB_TOM1D,D,20150527,,,,,
EURRUB_TOM1M,D,20150527,0.6152,0.6264,0.6152,0.6264,15000000
EURRUB_TOM1W,D,20150527,0.1427,0.1439,0.142,0.1431,121000000
EURRUB_TOM2M,D,20150527,,,,,
EURRUB_TOM2W,D,20150527,,,,,
EURRUB_TOM3M,D,20150527,1.7188,1.7188,1.69,1.69,15000000
EURRUB_TOM6M,D,20150527,,,,,
EURUSD000TOD,D,20150527,1.0912,1.0923,1.08635,1.08635,9040000
EURUSD000TOM,D,20150527,1.0912,1.0925,1.08245,1.09045,31815000
EURUSDTODTOM,D,20150527,0.000009,0.000011,0.000004,0.00001,260800000
EUR_RUB__TOD,D,20150527,55.535,56.483,55.314,56.285,224228000
EUR_RUB__TOM,D,20150527,55.547,56.73,55.345,56.68,301758000
GBPRUB_TOD,D,20150527,79.3,79.3,79,79,24000
GBPRUB_TOM,D,20150527,78.22,79.86,78.22,79.56,218000
HKDRUBTODTOM,D,20150527,,,,,
HKDRUB_TOM,D,20150527,6.68,6.682,6.68,6.682,1000000
KZT000000TOM,D,20150527,,,,,
UAH000000TOM,D,20150527,24.253,24.253,24.253,24.253,814000
USD000000TOD,D,20150527,50.687,52.03,50.687,51.62,1755563000
USD000TODTOM,D,20150527,0.0187,0.0187,0.0176,0.0179,13203200000
USD000UTSTOM,D,20150527,50.842,52.05,50.72,51.99,5596527000
USDRUB_SPT,D,20150527,50.972,52.008,50.972,51.782,3217000
USDRUB_TOM1D,D,20150527,0.0179,0.0185,0.0179,0.0185,9400000
USDRUB_TOM1M,D,20150527,,,,,
USDRUB_TOM1W,D,20150527,0.126,0.128,0.126,0.128,33000000
USDRUB_TOM1Y,D,20150527,5.42,5.42,5.42,5.42,900000
USDRUB_TOM2M,D,20150527,1.052,1.0537,1.052,1.0537,10000000
USDRUB_TOM2W,D,20150527,,,,,
USDRUB_TOM3M,D,20150527,1.51,1.5494,1.51,1.5494,25000000
USDRUB_TOM6M,D,20150527,2.8878,2.8878,2.8878,2.8878,5000000
USDRUB_TOM9M,D,20150527,4.2235,4.2235,4.2235,4.2235,2100000
BYRRUB_TOD,D,20150528,35.8,35.8,35.5,35.5,114000000
BYRRUB_TOM,D,20150528,,,,,
CNY000000TOD,D,20150528,8.38,8.4604,8.38,8.436,5384000
CNYRUBTODTOM,D,20150528,0.0024,0.002733,0.0024,0.002733,6500000
CNYRUB_TOM,D,20150528,8.38,8.538,8.38,8.517,119193000
CNYRUB_TOM1D,D,20150528,0.0076,0.0076,0.0073,0.0073,18500000
EUR000TODTOM,D,20150528,0.0201,0.0209,0.0194,0.0205,2427500000
EURRUB_TOM1D,D,20150528,0.0609,0.0609,0.056,0.056,161000000
EURRUB_TOM1M,D,20150528,,,,,
EURRUB_TOM1W,D,20150528,,,,,
EURRUB_TOM2M,D,20150528,,,,,
EURRUB_TOM2W,D,20150528,,,,,
EURRUB_TOM3M,D,20150528,,,,,
EURRUB_TOM6M,D,20150528,,,,,
EURUSD000TOD,D,20150528,1.0931,1.09495,1.08865,1.08865,6595000
EURUSD000TOM,D,20150528,1.0925,1.0957,1.0875,1.09465,29464000
EURUSDTODTOM,D,20150528,0.000008,0.000012,0.000005,0.000008,227700000
EUR_RUB__TOD,D,20150528,56.761,57.402,56.006,57.05,270053000
EUR_RUB__TOM,D,20150528,56.7,57.803,56.577,57.57,349767000
GBPRUB_TOD,D,20150528,80.999,81,79.2,79.2,13000
GBPRUB_TOM,D,20150528,80.55,80.96,80,80.9,2591000
HKDRUB_TOM,D,20150528,6.76,6.7616,6.74,6.7532,1478000
KZT000000TOM,D,20150528,,,,,
UAH000000TOM,D,20150528,23.675,23.675,23.675,23.675,300000
USD000000TOD,D,20150528,51.853,52.964,51.766,52.84,2099010000
USD000TODTOM,D,20150528,0.0186,0.0188,0.0179,0.0182,12458700000
USD000UTSTOM,D,20150528,51.805,52.98,51.8,52.6,5307860000
USDRUB_SPT,D,20150528,51.93,52.969,51.924,52.969,5522000
USDRUB_TOM1D,D,20150528,0.0554,0.0554,0.05,0.05,260700000
USDRUB_TOM1M,D,20150528,0.5488,0.5488,0.5488,0.5488,5000000
USDRUB_TOM1W,D,20150528,0.128,0.128,0.128,0.128,5000000
USDRUB_TOM1Y,D,20150528,,,,,
USDRUB_TOM2M,D,20150528,,,,,
USDRUB_TOM2W,D,20150528,,,,,
USDRUB_TOM3M,D,20150528,1.5715,1.5715,1.5715,1.5715,5000000
USDRUB_TOM6M,D,20150528,,,,,
USDRUB_TOM9M,D,20150528,,,,,
BYRRUB_TOD,D,20150529,36,36,35.7,35.7,45000000
BYRRUB_TOM,D,20150529,,,,,
CNY000000TOD,D,20150529,8.498,8.5592,8.495,8.5476,12384000
CNYRUBTODTOM,D,20150529,0.008,0.0088,0.008,0.0088,5800000
CNYRUB_TOM,D,20150529,8.51,8.5688,8.4129,8.4509,115813000
CNYRUB_TOM1D,D,20150529,0.00255,0.00255,0.0025,0.0025,18500000
EUR000TODTOM,D,20150529,0.0625,0.0637,0.0606,0.061,2288800000
EURRUB_TOM1D,D,20150529,,,,,
EURRUB_TOM1M,D,20150529,0.6102,0.6102,0.6102,0.6102,2800000
EURRUB_TOM1W,D,20150529,,,,,
EURRUB_TOM2M,D,20150529,,,,,
EURRUB_TOM2W,D,20150529,,,,,
EURRUB_TOM3M,D,20150529,,,,,
EURRUB_TOM6M,D,20150529,,,,,
EURUSD000TOD,D,20150529,1.09335,1.09875,1.09335,1.0975,6763000
EURUSD000TOM,D,20150529,1.0931,1.1,1.0931,1.0984,21433000
EURUSDTODTOM,D,20150529,0.000029,0.00004,0.000025,0,553800000
EUR_RUB__TOD,D,20150529,57.75,58.142,57.44,57.56,240465000
EUR_RUB__TOM,D,20150529,57.594,58.21,57.311,57.52,330114000
GBPRUB_TOD,D,20150529,80,80,79.85,79.85,13000
GBPRUB_TOM,D,20150529,80.875,80.875,79.85,80,636000
HKDRUB_TOM,D,20150529,6.7569,6.7569,6.7521,6.7521,6000
KZT000000TOM,D,20150529,,,,,
UAH000000TOM,D,20150529,24.637,24.637,24.637,24.637,2110000
USD000000TOD,D,20150529,52.67,53.178,52.12,52.27,1560111000
USD000TODTOM,D,20150529,0.0564,0.057,0.0548,0.0559,12203800000
USD000UTSTOM,D,20150529,52.795,53.225,52.173,52.314,5631224000
USDRUB_SPT,D,20150529,52.902,52.902,52.357,52.429,2396000
USDRUB_TOM1D,D,20150529,,,,,
USDRUB_TOM1M,D,20150529,0.5409,0.5409,0.535,0.535,15000000
USDRUB_TOM1W,D,20150529,0.128,0.128,0.1265,0.1265,10000000
USDRUB_TOM1Y,D,20150529,,,,,
USDRUB_TOM2M,D,20150529,,,,,
USDRUB_TOM2W,D,20150529,0.254,0.254,0.249,0.249,15000000
USDRUB_TOM3M,D,20150529,,,,,
USDRUB_TOM6M,D,20150529,,,,,
USDRUB_TOM9M,D,20150529,,,,,
BYRRUB_TOD,D,20150601,35,35.7,35,35.6,75000000
BYRRUB_TOM,D,20150601,40.783,40.785,40.777,40.778,14455000000
CNY000000TOD,D,20150601,8.49,8.54,8.4724,8.5243,17924000
CNYRUBTODTOM,D,20150601,0.0025,0.00265,0.0025,0.00265,3300000
CNYRUB_TOM,D,20150601,8.4899,8.6304,8.4899,8.63,117668000
CNYRUB_TOM1D,D,20150601,0.0025,0.0025,0.0025,0.0025,18500000
EUR000TODTOM,D,20150601,0.0205,0.021,0.0197,0.0197,1902400000
EURRUB_SPT,D,20150601,62.608,62.616,62.603,62.615,12628000
EURRUB_TOM1D,D,20150601,,,,,
EURRUB_TOM1M,D,20150601,,,,,
EURRUB_TOM1W,D,20150601,0.1465,0.1495,0.1465,0.1495,7300000
EURRUB_TOM2M,D,20150601,,,,,
EURRUB_TOM2W,D,20150601,0.2878,0.2878,0.2878,0.2878,5000000
EURRUB_TOM3M,D,20150601,,,,,
EURRUB_TOM6M,D,20150601,,,,,
EURUSD000TOD,D,20150601,1.0948,1.0948,1.08975,1.09305,8326000
EURUSD000TOM,D,20150601,1.09535,1.0972,1.0894,1.09335,20603000
EURUSDTODTOM,D,20150601,0.000009,0.000014,0.000001,0.000008,552400000
EUR_RUB__TOD,D,20150601,57.62,58.4,57.524,58.272,157032000
EUR_RUB__TOM,D,20150601,57.59,58.58,57.521,58.58,222894000
GBPRUBTODTOM,D,20150601,,,,,
GBPRUB_TOD,D,20150601,80.85,81,80,80,16000
GBPRUB_TOM,D,20150601,80.895,81.415,80.85,81.415,116000
HKDRUB_TOD,D,20150601,7.7964,7.7974,7.795,7.7968,12589000
HKDRUB_TOM,D,20150601,6.87,6.875,6.85,6.875,1503000
KZT000000TOM,D,20150601,,,,,
UAH000000TOM,D,20150601,34.977,34.985,34.973,34.983,14087000
USD000000TOD,D,20150601,52.8,53.481,52.515,53.25,1155720000
USD000TODTOM,D,20150601,0.0185,0.0187,0.0175,0.0175,14354100000
USD000UTSTOM,D,20150601,52.597,53.625,52.519,53.625,3659561000
USDRUB_SPT,D,20150601,52.847,53.367,52.846,53.158,1639000
USDRUB_TOM1D,D,20150601,0.0183,0.0183,0.0183,0.0183,1000000
USDRUB_TOM1M,D,20150601,0.5251,0.5251,0.5251,0.5251,1000000
USDRUB_TOM1W,D,20150601,0.128,0.129,0.1275,0.129,20000000
